2024-11-21 17:33:20,982 - INFO - Log file cleared.
2024-11-21 17:33:20,982 - INFO - Starting the game IA...
2024-11-21 17:33:20,983 - INFO - Launching game...
2024-11-21 17:33:22,985 - INFO - Connected to game server
2024-11-21 17:33:22,997 - INFO - Dictionnary initialized
2024-11-21 17:33:22,997 - INFO - Looping now
2024-11-21 17:33:23,000 - INFO - {'up': {'need_press': True, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': False, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': False, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,462 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,479 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,479 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,496 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,496 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,513 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,513 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,531 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,531 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,548 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,548 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,565 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,565 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,581 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,581 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,598 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,598 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,614 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,615 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,631 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,631 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,648 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,648 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,665 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,665 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,681 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,681 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,698 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,698 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,716 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,716 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,735 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,735 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,752 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,752 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,770 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,770 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,787 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,787 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,804 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,804 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,823 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,823 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
2024-11-21 17:33:55,840 - INFO - {'up': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_UP: 'Up'>}, 'down': {'need_press': False, 'is_pressed': False, 'action_type': <Action.CROUCH: 'Down'>}, 'left': {'need_press': True, 'is_pressed': True, 'action_type': <Action.MOVE_LEFT: 'Left'>}, 'right': {'need_press': False, 'is_pressed': False, 'action_type': <Action.MOVE_RIGHT: 'Right'>}, 'run': {'need_press': True, 'is_pressed': True, 'action_type': <Action.RUN: 'R'>}, 'jump': {'need_press': False, 'is_pressed': False, 'action_type': <Action.JUMP: 'E'>}}
